rva	name	size	xrefs_to	n_callees	strings
0x2D43A0	sub_7FF91DF343A0	0x72	0	5	
0x2D4420	sub_7FF91DF34420	0x127	0	10	
0x2D45E0	sub_7FF91DF345E0	0x1F7	2	1	
0x2D47E0	sub_7FF91DF347E0	0xB3	0	8	
0x2D48A0	sub_7FF91DF348A0	0x78	0	3	
0x2D4920	sub_7FF91DF34920	0x10A	0	5	
0x2D4A30	?_DeleteExceptionPtr@@YAXQEAV__ExceptionPtr@@@Z	0x1B	0	1	
0x2D4AA0	sub_7FF91DF34AA0	0x192	0	0	
0x2D4C40	sub_7FF91DF34C40	0x60	3	4	
0x2D4CA0	sub_7FF91DF34CA0	0x44	0	0	
0x2D4CF0	sub_7FF91DF34CF0	0xA66	0	2	
0x2D5760	sub_7FF91DF35760	0xA5	2	3	
0x2D5810	sub_7FF91DF35810	0x4	1	0	
0x2D5820	sub_7FF91DF35820	0x5B	4	2	
0x2D5880	sub_7FF91DF35880	0x5B	2	2	
0x2D58E0	sub_7FF91DF358E0	0x89	4	3	
0x2D5970	?_Xlen@?$vector@PEAXV?$allocator@PEAX@std@@@std@@IEBAXXZ_56	0x11	3	1	vector<T> too long
0x2D5990	?_Xlen@?$vector@PEAXV?$allocator@PEAX@std@@@std@@IEBAXXZ_57	0x11	1	1	vector<T> too long
0x2D59B0	sub_7FF91DF359B0	0x73	3	2	
0x2D5A30	sub_7FF91DF35A30	0x41	1	1	
0x2D5AA0	sub_7FF91DF35AA0	0x5C	4	2	
0x2D5B00	sub_7FF91DF35B00	0xB	1	0	
0x2D5B10	sub_7FF91DF35B10	0xB	0	0	
0x2D5B20	sub_7FF91DF35B20	0x2B	0	1	
0x2D5B50	sub_7FF91DF35B50	0x2B	0	1	
0x2D5B80	sub_7FF91DF35B80	0x57	0	3	
0x2D5BE0	sub_7FF91DF35BE0	0x3	0	0	
0x2D5BF0	sub_7FF91DF35BF0	0x3	0	0	
0x2D5C00	sub_7FF91DF35C00	0xDB	0	3	
0x2D5CE0	sub_7FF91DF35CE0	0x7B	1	3	
0x2D5D60	sub_7FF91DF35D60	0xB5	0	5	
0x2D5E20	sub_7FF91DF35E20	0x8	3	0	
0x2D5E30	sub_7FF91DF35E30	0x1A8	2	5	
0x2D5FE0	sub_7FF91DF35FE0	0x2E	0	1	
0x2D6010	sub_7FF91DF36010	0x15D	0	3	
0x2D6170	sub_7FF91DF36170	0x164	0	4	
0x2D62E0	sub_7FF91DF362E0	0x47	0	0	
0x2D6330	sub_7FF91DF36330	0x983	1	13	2 | bitmapRef | angleRange | angleRange must be greater than 1. | bitmapStateRange | clickable | direction | angleRange must be sorted.
0x2D6CC0	sub_7FF91DF36CC0	0x3DE	0	13	2 | Unable to create knob. | Value references are necessary. | Referred value must be integer. | Referred value range must be greater tha | Unable to create bitmap or find bitmap r
0x2D70A0	sub_7FF91DF370A0	0x124	0	4	
0x2D71D0	sub_7FF91DF371D0	0x5C	0	2	
0x2D7230	sub_7FF91DF37230	0x189	0	6	
0x2D73C0	sub_7FF91DF373C0	0xCC	0	2	
0x2D7490	sub_7FF91DF37490	0x7A	0	1	
0x2D7550	sub_7FF91DF37550	0x81	0	1	
0x2D75E0	sub_7FF91DF375E0	0x19A	0	2	
0x2D7780	sub_7FF91DF37780	0x3E	0	1	
0x2D77C0	sub_7FF91DF377C0	0x39	0	2	
0x2D7800	sub_7FF91DF37800	0x84	5	2	
0x2D7890	sub_7FF91DF37890	0x2BF	1	6	
0x2D7B50	sub_7FF91DF37B50	0x49	1	1	
0x2D7BA0	sub_7FF91DF37BA0	0x74	2	1	
0x2D7C20	sub_7FF91DF37C20	0xB25	0	25	2 | text | textWriterRef | text | textKey | bitmapRef | visibleCondition | visiblePosition
0x2D8750	sub_7FF91DF38750	0x31A	0	12	2 | Unable to create. | Unable to interpret visibleCondition. | Unable to create bitmap. | Unable to find text writer reference.
0x2D8A70	sub_7FF91DF38A70	0xA6	0	3	
0x2D8B20	sub_7FF91DF38B20	0x10C	0	2	
0x2D8C30	sub_7FF91DF38C30	0x5	0	0	
0x2D8C40	sub_7FF91DF38C40	0x8C	0	2	
0x2D8CD0	sub_7FF91DF38CD0	0x79	0	5	
0x2D8D50	sub_7FF91DF38D50	0xCA	2	1	
0x2D8E20	sub_7FF91DF38E20	0x52	0	1	
0x2D8E80	sub_7FF91DF38E80	0x427	1	11	2 |   | \t | 
 | \n
0x2D92B0	sub_7FF91DF392B0	0x52	0	2	
0x2D9310	sub_7FF91DF39310	0x14	1	0	
0x2D9330	sub_7FF91DF39330	0x4	1	0	
0x2D9340	?_Xlen@?$vector@PEAXV?$allocator@PEAX@std@@@std@@IEBAXXZ_58	0x11	1	1	vector<T> too long
0x2D9360	sub_7FF91DF39360	0x42	1	1	
0x2D93B0	sub_7FF91DF393B0	0x5	3	0	
0x2D93C0	sub_7FF91DF393C0	0x31	1	1	
0x2D9400	sub_7FF91DF39400	0x238	7	4	
0x2D9640	sub_7FF91DF39640	0x28F	2	3	map/set<T> too long
0x2D98D0	sub_7FF91DF398D0	0x114	2	2	
0x2D99F0	sub_7FF91DF399F0	0x2B5	4	5	
0x2D9CB0	sub_7FF91DF39CB0	0xE9	1	4	
0x2D9DA0	sub_7FF91DF39DA0	0x1B0	1	3	
0x2D9F50	sub_7FF91DF39F50	0x21	0	1	
0x2D9F80	sub_7FF91DF39F80	0x3F	0	1	
0x2D9FC0	sub_7FF91DF39FC0	0x2E	1	1	
0x2D9FF0	sub_7FF91DF39FF0	0xB1	4	3	
0x2DA0B0	sub_7FF91DF3A0B0	0x5B	1	2	
0x2DA110	sub_7FF91DF3A110	0x14F	0	5	
0x2DA260	sub_7FF91DF3A260	0xB	0	0	
0x2DA270	sub_7FF91DF3A270	0xB	1	0	
0x2DA280	sub_7FF91DF3A280	0x84	1	0	
0x2DA310	sub_7FF91DF3A310	0x173	0	6	
0x2DA490	sub_7FF91DF3A490	0x2B	0	1	
0x2DA4C0	sub_7FF91DF3A4C0	0x2B	0	1	
0x2DA4F0	sub_7FF91DF3A4F0	0x76	0	5	
0x2DA570	nullsub_888	0x3	0	0	
0x2DA580	sub_7FF91DF3A580	0x5E	0	2	
0x2DA5E0	?file_name@__crt_win32_buffer_debug_info@@QEBAPEBDXZ_20	0x5	0	0	
0x2DA5F0	sub_7FF91DF3A5F0	0xE26	0	24	2 | textWriterRef | subTextWriterRef | headerWriterRef | currentWriterRef | selectWriterRef | inactiveCurrentWriterRef | inactiveSelectWriterRef
0x2DB420	sub_7FF91DF3B420	0x1D8	0	10	2 | Unable to create. | There is no text writer reference.
0x2DB600	sub_7FF91DF3B600	0x546	0	16	2 |   |  
0x2DBB50	sub_7FF91DF3BB50	0x1BD	0	5	
0x2DBD10	sub_7FF91DF3BD10	0x24	0	1	
0x2DBD40	sub_7FF91DF3BD40	0x24	0	1	
0x2DBD90	sub_7FF91DF3BD90	0x24	0	1	
0x2DBDC0	sub_7FF91DF3BDC0	0x16E	0	1	
0x2DBF30	sub_7FF91DF3BF30	0x24	0	1	
0x2DBF60	sub_7FF91DF3BF60	0x71	3	0	
0x2DBFE0	sub_7FF91DF3BFE0	0x31	0	2	
0x2DC020	sub_7FF91DF3C020	0x36	0	2	
0x2DC060	sub_7FF91DF3C060	0x33	0	2	
0x2DC0A0	sub_7FF91DF3C0A0	0xA9	0	4	listControl | H
0x2DC150	sub_7FF91DF3C150	0x10	0	0	
0x2DC160	sub_7FF91DF3C160	0x334	0	13	P | D; | A | H | H | A | A | 2
0x2DC4A0	sub_7FF91DF3C4A0	0x436	0	19	
0x2DC8E0	sub_7FF91DF3C8E0	0xBF	0	8	
0x2DC9A0	sub_7FF91DF3C9A0	0x3	0	0	
0x2DC9B0	sub_7FF91DF3C9B0	0x66	0	1	
0x2DCA20	sub_7FF91DF3CA20	0xDA	0	6	
0x2DCB00	sub_7FF91DF3CB00	0xBA	0	6	
0x2DCBC0	sub_7FF91DF3CBC0	0x42	2	0	
0x2DCC10	sub_7FF91DF3CC10	0x9E	0	3	
0x2DCCB0	sub_7FF91DF3CCB0	0xBA	0	5	
0x2DCD70	sub_7FF91DF3CD70	0x50	0	0	
0x2DCDC0	sub_7FF91DF3CDC0	0x38	0	1	
0x2DCE00	?_Release@_NonReentrantLock@details@Concurrency@@QEAAXXZ_64	0x7	0	0	
0x2DCE10	sub_7FF91DF3CE10	0x21A	0	5	
0x2DD030	sub_7FF91DF3D030	0x23	0	1	
0x2DD060	sub_7FF91DF3D060	0x2D	0	0	
0x2DD0C0	sub_7FF91DF3D0C0	0x32	0	0	
0x2DD100	sub_7FF91DF3D100	0x6B	0	4	
0x2DD170	sub_7FF91DF3D170	0x6E	0	5	
0x2DD1E0	sub_7FF91DF3D1E0	0x37	1	1	
0x2DD220	sub_7FF91DF3D220	0x3F	1	1	
0x2DD260	sub_7FF91DF3D260	0x55	2	2	
0x2DD2C0	sub_7FF91DF3D2C0	0x355	1	2	
0x2DD620	sub_7FF91DF3D620	0xD	1	0	
0x2DD630	sub_7FF91DF3D630	0x4	3	0	
0x2DD640	sub_7FF91DF3D640	0x55	2	0	
0x2DD6A0	sub_7FF91DF3D6A0	0x59	4	0	
0x2DD700	sub_7FF91DF3D700	0x5B	1	2	
0x2DD760	?_Xlen@?$vector@PEAXV?$allocator@PEAX@std@@@std@@IEBAXXZ_59	0x11	1	1	vector<T> too long
0x2DD780	sub_7FF91DF3D780	0x8C	2	2	
0x2DD810	sub_7FF91DF3D810	0x41	2	1	
0x2DD860	sub_7FF91DF3D860	0x126	4	3	
0x2DD990	sub_7FF91DF3D990	0x7C	5	2	
0x2DDA10	sub_7FF91DF3DA10	0x245	0	7	2 | scroll | scroll is invalid.
0x2DDC60	sub_7FF91DF3DC60	0x22	0	1	
0x2DDC90	nullsub_889	0x3	0	0	
0x2DDCA0	sub_7FF91DF3DCA0	0x78	17	1	
0x2DDD20	sub_7FF91DF3DD20	0x62	0	4	
0x2DDD90	sub_7FF91DF3DD90	0x44	0	2	
0x2DDDE0	sub_7FF91DF3DDE0	0x40	0	2	
0x2DDE20	sub_7FF91DF3DE20	0x44	0	2	
0x2DDE70	sub_7FF91DF3DE70	0x4F5	2	17	2 | Unable to convert text operator. | buttonPosition | bitmapRef | editable | useWheel | useKey | editable must be [0,1].
0x2DE370	sub_7FF91DF3E370	0x2E7	2	8	2 | Unable to create. | Unable to create bitmap or find bitmap r | Button position is invalid. | Unable to create text operator.
0x2DE660	sub_7FF91DF3E660	0xA1	2	3	
0x2DE710	sub_7FF91DF3E710	0x66	0	2	
0x2DE780	sub_7FF91DF3E780	0x70	2	1	
0x2DE7F0	sub_7FF91DF3E7F0	0x2E	0	2	
0x2DE820	?EnsureAllTasksVisible@VirtualProcessor@details@Concurrency@@QEAAXPEAUIExecutionContext@3@@Z	0xE	0	0	
0x2DE830	sub_7FF91DF3E830	0x5C	0	1	
0x2DE890	sub_7FF91DF3E890	0x13E	2	7	
0x2DE9D0	sub_7FF91DF3E9D0	0x5D	1	3	
0x2DEA30	sub_7FF91DF3EA30	0x73	0	1	
0x2DEAB0	sub_7FF91DF3EAB0	0x18	1	0	
0x2DEAD0	sub_7FF91DF3EAD0	0x80	0	6	
0x2DEB50	sub_7FF91DF3EB50	0x4C	1	1	
0x2DEBA0	?Deactivate@VirtualProcessor@details@Concurrency@@QEAA_NPEAUIExecutionContext@3@@Z	0xE	0	0	
0x2DEBB0	?GetUMSBackgroundPoller@ResourceManager@details@Concurrency@@QEAAPEAVUMSBackgroundPoller@23@XZ	0x8	0	0	
0x2DEBC0	?GetOwningRoot@VirtualProcessor@details@Concurrency@@QEAAPEAUIVirtualProcessorRoot@3@XZ	0x8	23	0	
0x2DEBD0	?_OriginalCollection@_TaskCollection@details@Concurrency@@AEBAPEAV123@XZ	0x8	0	0	
0x2DEBE0	sub_7FF91DF3EBE0	0x71	1	2	
0x2DEC60	sub_7FF91DF3EC60	0x71	1	2	
0x2DECE0	sub_7FF91DF3ECE0	0x71	1	2	
0x2DED60	sub_7FF91DF3ED60	0x1A9	1	5	
0x2DEF10	sub_7FF91DF3EF10	0x1A9	2	5	
0x2DF0C0	sub_7FF91DF3F0C0	0x1A9	2	5	
0x2DF270	sub_7FF91DF3F270	0x1A9	1	5	
0x2DF420	sub_7FF91DF3F420	0x1A9	1	5	
0x2DF5D0	sub_7FF91DF3F5D0	0x247	1	4	
0x2DF820	sub_7FF91DF3F820	0x278	9	3	map/set<T> too long
0x2DFAA0	sub_7FF91DF3FAA0	0x278	9	3	map/set<T> too long
0x2DFD20	sub_7FF91DF3FD20	0x278	9	3	map/set<T> too long
0x2DFFA0	sub_7FF91DF3FFA0	0x296	1	4	
0x2E0240	sub_7FF91DF40240	0x296	1	4	
0x2E04E0	sub_7FF91DF404E0	0x296	1	4	
0x2E0780	sub_7FF91DF40780	0x1E0	1	4	
0x2E0960	sub_7FF91DF40960	0x1E0	1	4	
0x2E0B40	sub_7FF91DF40B40	0x1E0	1	4	
0x2E0D20	sub_7FF91DF40D20	0x51	5	1	
0x2E0D80	sub_7FF91DF40D80	0x67	2	3	
0x2E0DF0	sub_7FF91DF40DF0	0x67	2	3	
0x2E0E60	sub_7FF91DF40E60	0x67	2	3	
0x2E0ED0	sub_7FF91DF40ED0	0xAA	1	2	
0x2E0F80	sub_7FF91DF40F80	0xAA	1	2	
0x2E1030	sub_7FF91DF41030	0xAA	1	2	
0x2E10E0	sub_7FF91DF410E0	0x84	1	0	
0x2E1170	sub_7FF91DF41170	0x84	1	0	
0x2E1200	sub_7FF91DF41200	0x84	1	0	
0x2E1290	sub_7FF91DF41290	0x60	7	3	
0x2E12F0	sub_7FF91DF412F0	0x49	10	2	
0x2E1340	sub_7FF91DF41340	0x10DB	0	34	2 | index | bitmapRefs | textWriterRefs | colorRefs | index must be specified. | Unable to find bitmap in bitmapRefs. | bitmapRefs is duplicated.
0x2E2420	sub_7FF91DF42420	0x60	4	3	
0x2E2480	sub_7FF91DF42480	0xD2	7	3	resourceProxy | Proxy | y
0x2E2560	sub_7FF91DF42560	0x16D	2	4	resourceProxy | Proxy | y
0x2E26D0	sub_7FF91DF426D0	0x18F	0	8	2 | Unable to create. | Unable to interpret index.
0x2E2860	sub_7FF91DF42860	0x16E	4	4	resourceProxy | Proxy | y
0x2E29D0	sub_7FF91DF429D0	0x1A0	1	8	2 | Unable to create bitmap.
0x2E2B70	sub_7FF91DF42B70	0xB9	0	2	
0x2E2C30	sub_7FF91DF42C30	0xBA	0	2	
0x2E2CF0	sub_7FF91DF42CF0	0x283	0	1	
0x2E2F80	sub_7FF91DF42F80	0x3F	1	1	
0x2E2FC0	sub_7FF91DF42FC0	0x3F	1	1	
0x2E3000	sub_7FF91DF43000	0x3F	1	1	
0x2E3040	sub_7FF91DF43040	0x24	3	1	
0x2E3070	sub_7FF91DF43070	0x24	3	1	
0x2E30A0	sub_7FF91DF430A0	0x24	3	1	
0x2E30D0	sub_7FF91DF430D0	0xD	1	0	
0x2E30E0	sub_7FF91DF430E0	0xD	1	0	
0x2E30F0	sub_7FF91DF430F0	0xD	1	0	
0x2E3100	sub_7FF91DF43100	0x59	1	0	
0x2E3160	sub_7FF91DF43160	0x59	1	0	
0x2E31C0	sub_7FF91DF431C0	0x59	1	0	
0x2E3220	?_Xlen@?$vector@PEAXV?$allocator@PEAX@std@@@std@@IEBAXXZ_60	0x11	1	1	vector<T> too long
0x2E3240	?_Xlen@?$vector@PEAXV?$allocator@PEAX@std@@@std@@IEBAXXZ_61	0x11	1	1	vector<T> too long
0x2E3260	?_Xlen@?$vector@PEAXV?$allocator@PEAX@std@@@std@@IEBAXXZ_62	0x11	1	1	vector<T> too long
0x2E3280	?_Xlen@?$vector@PEAXV?$allocator@PEAX@std@@@std@@IEBAXXZ_63	0x11	1	1	vector<T> too long
0x2E32A0	?_Xlen@?$vector@PEAXV?$allocator@PEAX@std@@@std@@IEBAXXZ_64	0x11	1	1	vector<T> too long
0x2E32C0	sub_7FF91DF432C0	0x42	1	1	
0x2E3310	sub_7FF91DF43310	0x42	1	1	
0x2E3360	sub_7FF91DF43360	0x42	1	1	
0x2E33B0	sub_7FF91DF433B0	0x42	1	1	
0x2E3400	sub_7FF91DF43400	0x42	1	1	
0x2E3450	sub_7FF91DF43450	0x8D	1	1	
0x2E34E0	sub_7FF91DF434E0	0x8D	1	1	
0x2E3570	sub_7FF91DF43570	0x55A	0	12	2 | scrollRangeLowerValueRef | scrollRangeUpperValueRef | currentRangeLowerValueRef | currentRangeUpperValueRef | operatedValueRef
0x2E3AD0	sub_7FF91DF43AD0	0xD3	0	6	2 | Unable to create.
0x2E3BB0	sub_7FF91DF43BB0	0x57	0	5	
0x2E3C10	sub_7FF91DF43C10	0x147	0	7	
0x2E3D60	sub_7FF91DF43D60	0xDF	1	2	
0x2E3E40	sub_7FF91DF43E40	0x21	0	1	
0x2E3E70	sub_7FF91DF43E70	0xB	0	0	
0x2E3E80	sub_7FF91DF43E80	0x1D	0	0	
0x2E3EA0	sub_7FF91DF43EA0	0xB	0	0	
0x2E3EB0	sub_7FF91DF43EB0	0x2B	0	1	
0x2E3EE0	sub_7FF91DF43EE0	0x4C	0	2	
0x2E3F30	sub_7FF91DF43F30	0x2B	0	1	
0x2E3F60	nullsub_890	0x3	0	0	
0x2E3F70	sub_7FF91DF43F70	0x11E	0	1	
0x2E4090	sub_7FF91DF44090	0x5E	0	2	
0x2E40F0	?file_name@__crt_win32_buffer_debug_info@@QEBAPEBDXZ_21	0x5	0	0	
0x2E4100	sub_7FF91DF44100	0x85B	0	17	2 | direction | scrollRangeLowerValueRef | scrollRangeUpperValueRef | currentRangeLowerValueRef | currentRangeUpperValueRef | operatedValueRef | knobColor
0x2E4960	sub_7FF91DF44960	0x11	0	0	
0x2E4980	sub_7FF91DF44980	0x291	0	10	2 | Unable to create scroll. | Value references are necessary for scrol | Referred value must be integer for scrol | Unable to create bitmap for scroll.
0x2E4C20	sub_7FF91DF44C20	0x5B	0	2	
0x2E4C80	sub_7FF91DF44C80	0x19D	1	2	
0x2E4E20	sub_7FF91DF44E20	0x96	0	3	
0x2E4EC0	sub_7FF91DF44EC0	0x75	0	4	
0x2E4F40	sub_7FF91DF44F40	0x76	7	1	
0x2E4FC0	sub_7FF91DF44FC0	0xA9	0	4	scroll | H
0x2E5070	sub_7FF91DF45070	0x98	0	6	2
0x2E5110	sub_7FF91DF45110	0x3	0	0	
0x2E5120	sub_7FF91DF45120	0x147	0	4	
0x2E5270	sub_7FF91DF45270	0x149	0	5	
0x2E53C0	sub_7FF91DF453C0	0x111	0	4	
0x2E54E0	sub_7FF91DF454E0	0x1B0	1	3	
0x2E5690	sub_7FF91DF45690	0xD3	0	6	
0x2E5770	sub_7FF91DF45770	0x183	2	3	
0x2E5900	sub_7FF91DF45900	0x24	0	1	
0x2E5930	sub_7FF91DF45930	0x7A	0	2	
0x2E59B0	sub_7FF91DF459B0	0x7E	0	2	
0x2E5A30	sub_7FF91DF45A30	0x81	0	2	
0x2E5AC0	sub_7FF91DF45AC0	0x208	0	4	
0x2E5CD0	sub_7FF91DF45CD0	0x25F	0	7	midiIn | In | midiOut | Out | t | audioIn | oIn | n
0x2E5F30	sub_7FF91DF45F30	0x55	0	4	
0x2E5F90	sub_7FF91DF45F90	0x44	0	3	
0x2E5FE0	sub_7FF91DF45FE0	0x3	0	0	
0x2E5FF0	sub_7FF91DF45FF0	0x3	0	0	
0x2E6000	sub_7FF91DF46000	0x3	0	0	
0x2E6010	sub_7FF91DF46010	0x3	0	0	
0x2E6020	sub_7FF91DF46020	0x445	2	32	2
0x2E6470	nullsub_891	0x3	0	0	
0x2E6480	nullsub_892	0x3	0	0	
0x2E6490	nullsub_893	0x3	0	0	
0x2E64A0	nullsub_894	0x3	0	0	
0x2E64B0	sub_7FF91DF464B0	0x2DA	0	8	2 | midiIn | In | midiOut | Out | t | audioIn | oIn
0x2E6790	sub_7FF91DF46790	0xD5	0	5	2 | ON | OFF | Flip Scroll Direction: %s
0x2E6870	sub_7FF91DF46870	0x204	2	16	MIDI Input | MIDI Output | :  | : 
0x2E6A80	sub_7FF91DF46A80	0x31	0	3	
0x2E6AC0	sub_7FF91DF46AC0	0x2D	0	2	
0x2E6AF0	sub_7FF91DF46AF0	0x31	0	3	
0x2E6B30	sub_7FF91DF46B30	0x2D	0	2	
0x2E6B60	sub_7FF91DF46B60	0xA5	0	7	
0x2E6C10	sub_7FF91DF46C10	0x2E	0	1	
0x2E6C40	sub_7FF91DF46C40	0x149	0	5	
0x2E6D90	sub_7FF91DF46D90	0x73D	0	10	2 | bitmapRef | direction | tilt | resolution | clickable | direction must be 0 or 1. | direction is invalid.
0x2E74D0	sub_7FF91DF474D0	0x58F	0	12	2 | Unable to create. | Value references are necessary. | Referred value must be integer. | Referred value range must be greater tha | Unable to create bitmap or find bitmap r | Knob width must be less than base width. | Base height must be more than knob heigh
0x2E7A60	sub_7FF91DF47A60	0x13F	0	3	
0x2E7BA0	sub_7FF91DF47BA0	0x42	0	2	
0x2E7BF0	sub_7FF91DF47BF0	0x130	0	4	
0x2E7D20	sub_7FF91DF47D20	0x135	0	2	
0x2E7EA0	sub_7FF91DF47EA0	0x1AA	0	3	
0x2E8050	sub_7FF91DF48050	0x43	0	2	
0x2E80A0	sub_7FF91DF480A0	0xA1	15	2	
0x2E8150	sub_7FF91DF48150	0x1DC	1	5	
0x2E8330	sub_7FF91DF48330	0x226	7	4	
0x2E8560	sub_7FF91DF48560	0x3A5	2	7	
0x2E8910	sub_7FF91DF48910	0xD2	1	2	
0x2E89F0	sub_7FF91DF489F0	0x1F9	1	3	
0x2E8BF0	sub_7FF91DF48BF0	0x83	3	2	
0x2E8C80	sub_7FF91DF48C80	0xCF	2	2	
0x2E8D50	sub_7FF91DF48D50	0x10B	2	1	
0x2E8E60	sub_7FF91DF48E60	0x21	0	1	
0x2E8E90	sub_7FF91DF48E90	0xB1	6	3	
0x2E8F50	sub_7FF91DF48F50	0x1BA	1	5	
0x2E9110	sub_7FF91DF49110	0xB	0	0	
0x2E9120	sub_7FF91DF49120	0x34	0	2	
0x2E9160	sub_7FF91DF49160	0x2B	0	1	
0x2E9190	sub_7FF91DF49190	0xBBE	0	23	2 | textPosition | textSize | textWriterRef | stringTableRef | pictorialBitmapRef | pictorialStringTableRef | offsetValue
0x2E9D50	sub_7FF91DF49D50	0x798	0	16	2 | There is no value reference. | Unable to create bitmap or find bitmap r | Pictorial bitmap reference is necessary  | Pictorial bitmap state count and pictori | Unable to find text writer reference. | Text size is invalid. | Text position is invalid.
0x2EA4F0	sub_7FF91DF4A4F0	0x148	0	4	
0x2EA640	sub_7FF91DF4A640	0x8	0	0	
0x2EA650	get_srw_lock_44	0x5	0	0	
0x2EA660	sub_7FF91DF4A660	0x7	0	0	
0x2EA670	sub_7FF91DF4A670	0x12	0	0	
0x2EA690	sub_7FF91DF4A690	0x1A	0	0	
0x2EA6B0	sub_7FF91DF4A6B0	0x2C	0	0	
0x2EA6E0	sub_7FF91DF4A6E0	0x26	0	0	
0x2EA710	sub_7FF91DF4A710	0x8	0	0	
0x2EA720	sub_7FF91DF4A720	0x7	0	0	
0x2EA730	sub_7FF91DF4A730	0x5	0	0	
0x2EA740	sub_7FF91DF4A740	0x5	0	0	
0x2EA7A0	sub_7FF91DF4A7A0	0x3FC	3	12	
0x2EAC10	sub_7FF91DF4AC10	0x456	2	12	2 | %d
0x2EB070	sub_7FF91DF4B070	0x210	1	11	
0x2EB280	sub_7FF91DF4B280	0x17D	1	4	2 |  |  | 
0x2EB400	sub_7FF91DF4B400	0xFA	1	6	
0x2EB500	sub_7FF91DF4B500	0x35C	0	12	2 |  |  | 
0x2EB860	sub_7FF91DF4B860	0xD8	2	3	
0x2EB940	sub_7FF91DF4B940	0x33	1	0	
0x2EB980	sub_7FF91DF4B980	0x31	2	1	
0x2EB9C0	sub_7FF91DF4B9C0	0x4	1	0	
0x2EB9D0	sub_7FF91DF4B9D0	0x8F	5	2	
0x2EBA60	sub_7FF91DF4BA60	0x1A	2	0	
0x2EBA80	sub_7FF91DF4BA80	0x66	2	0	
0x2EBAF0	?_Xlen@?$vector@PEAXV?$allocator@PEAX@std@@@std@@IEBAXXZ_65	0x11	2	1	vector<T> too long
0x2EBB10	?_Xlen@?$vector@PEAXV?$allocator@PEAX@std@@@std@@IEBAXXZ_66	0x11	2	1	vector<T> too long
0x2EBB30	sub_7FF91DF4BB30	0x73	2	2	
0x2EBBB0	sub_7FF91DF4BBB0	0x74	2	2	
0x2EBC30	sub_7FF91DF4BC30	0x41	1	1	
0x2EBC80	sub_7FF91DF4BC80	0x42	2	1	
0x2EBCD0	sub_7FF91DF4BCD0	0x60	1	2	
0x2EBD30	sub_7FF91DF4BD30	0x2B	0	1	
0x2EBD60	sub_7FF91DF4BD60	0x74	0	2	
0x2EBDE0	sub_7FF91DF4BDE0	0xB	0	0	
0x2EBDF0	sub_7FF91DF4BDF0	0x95	0	2	
0x2EBE90	??_G?$_Ref_count_del_alloc@V__ExceptionPtr@@P6AXPEAV1@@ZU?$_DebugMallocator@H@@@std@@UEAAPEAXI@Z_4	0x2B	0	1	
0x2EBEC0	sub_7FF91DF4BEC0	0xE0	0	4	
0x2EBFA0	sub_7FF91DF4BFA0	0x3B4	0	11	2 | offsetValue | stringTableRef | unit | offsetValue is invalid. | Unable to find stringTableRef.
0x2EC360	sub_7FF91DF4C360	0x399	1	9	2 | useTipBar | tipBarPosition | tipBarPositionBR | useTipBar must be 0 or 1. | useTipBar is invalid. | tipBarPosition is invalid. | tipBarPositionBR is invalid.
0x2EC700	sub_7FF91DF4C700	0xF8	0	8	2 | Referred value type must be integer when
0x2EC800	sub_7FF91DF4C800	0x39F	0	18	2 | %d
0x2ECBA0	sub_7FF91DF4CBA0	0x55	4	2	
0x2ECC00	sub_7FF91DF4CC00	0x16	4	0	
0x2ECC20	sub_7FF91DF4CC20	0x2B	0	1	
0x2ECC50	sub_7FF91DF4CC50	0x3E	0	3	
0x2ECC90	sub_7FF91DF4CC90	0x61	0	5	
0x2ECD00	sub_7FF91DF4CD00	0x67	1	4	
0x2ECD70	sub_7FF91DF4CD70	0x53	0	1	
0x2ECDD0	sub_7FF91DF4CDD0	0x2A	0	0	
0x2ECE00	sub_7FF91DF4CE00	0x5	0	0	
0x2ECE10	InitializeCriticalSectionEx	0x7	2	0	
0x2ECE20	sub_7FF91DF4CE20	0xD	55	0	
0x2ECE30	sub_7FF91DF4CE30	0xB	2	0	
0x2ECE40	sub_7FF91DF4CE40	0x36	0	1	
0x2ECE80	sub_7FF91DF4CE80	0xB	0	0	
0x2ECE90	sub_7FF91DF4CE90	0xA	0	0	
0x2ECE9C	sub_7FF91DF4CE9C	0x9	0	0	
0x2ECEB0	sub_7FF91DF4CEB0	0x9A	0	4	H
0x2ECF50	sub_7FF91DF4CF50	0x2B	0	1	
0x2ECF80	sub_7FF91DF4CF80	0x56	1	2	
0x2ECFE0	sub_7FF91DF4CFE0	0x2B	0	1	
0x2ED010	sub_7FF91DF4D010	0x9E	0	4	H
0x2ED0B0	sub_7FF91DF4D0B0	0xAF	1	4	H
0x2ED160	sub_7FF91DF4D160	0x17	0	0	
0x2ED180	sub_7FF91DF4D180	0x17	0	0	
0x2ED1A0	sub_7FF91DF4D1A0	0x17	0	0	
0x2ED1C0	sub_7FF91DF4D1C0	0x17	0	0	
0x2ED1E0	sub_7FF91DF4D1E0	0xD4	3	2	
0x2ED2C0	sub_7FF91DF4D2C0	0x14	4	0	
0x2ED2E0	sub_7FF91DF4D2E0	0x5	9	0	
0x2ED2F0	sub_7FF91DF4D2F0	0x181	0	9	2
0x2ED480	sub_7FF91DF4D480	0x6C	0	3	H
